_ - id	_ - year	_ - title	_ - termName	_ - termYear	_ - component	_ - externalCourseId	_ - subjectDescription	_ - classAcademicOrgDescription
365178	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
385663	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
383133	2014	Fourth Semester Core: RELATE (Section 1)	Spring	2014	Core Studio	200734	Studio	Architecture
386269	2011	Fourth Semester Core: Architectural Design	Spring	2011	Core Studio	200734	Studio	Architecture
386536	2013	Fourth Semester Core: Architectural Design	Spring	2013	Core Studio	200734	Studio	Architecture
386286	2015	Fourth Semester Core: RELATE (Section 1)	Spring	2015	Core Studio	200734	Studio	Architecture
393077	2006	Fourth Semester Core: Architectural Design	Spring	2006	Core Studio	200734	Studio	Architecture
395485	2004	Fourth Semester Core: Architectural Design	Spring	2004	Core Studio	200734	Studio	Architecture
395376	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
397389	2008	Fourth Semester Core: Architectural Design	Spring	2008	Core Studio	200734	Studio	Architecture
39300	1990.5	Planning and Design of Landscapes	Fall	1990	Studio	200735	Studio	Landscape Architecture
68440	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
70480	2010.5	Landscape Architecture III: Third Semester Core Studio	Fall	2010	Core Studio	200735	Studio	Landscape Architecture
75652	1992.5	Planning and Design of Landscapes	Fall	1992	Studio	200735	Studio	Landscape Architecture
82755	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
89801	2007.5	Third Semester Core: Planning and Design of Landscapes	Fall	2007	Core Studio	200735	Studio	Landscape Architecture
85029	1994.5	Planning and Design of Landscapes	Fall	1994	Core Studio	200735	Studio	Landscape Architecture
88788	2005.5	Third Semester Core: Planning and Design of Landscapes	Fall	2005	Core Studio	200735	Studio	Landscape Architecture
106329	2008.5	Third Semester Core: Planning and Design of Landscapes	Fall	2008	Core Studio	200735	Studio	Landscape Architecture
110814	2006.5	Third Semester Core: Planning and Design of Landscapes	Fall	2006	Core Studio	200735	Studio	Landscape Architecture
110896	1993.5	Planning and Design of Landscapes	Fall	1993	Studio	200735	Studio	Landscape Architecture
151573	2004.5	Third Semester Core: Planning and Design of Landscapes	Fall	2004	Core Studio	200735	Studio	Landscape Architecture
153964	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
240848	1999.5	Planning and Design of Landscapes	Fall	1999	Core Studio	200735	Studio	Landscape Architecture
209021	2002.5	Third Semester Core: Planning and Design of Landscapes	Fall	2002	Core Studio	200735	Studio	Landscape Architecture
239122	1996.5	Planning and Design of Landscapes	Fall	1996	Core Studio	200735	Studio	Landscape Architecture
174761	2001.5	Planning and Design of Landscapes	Fall	2001	Core Studio	200735	Studio	Landscape Architecture
205323	2013.5	Landscape Architecture III: Third Semester Core Studio	Fall	2013	Core Studio	200735	Studio	Landscape Architecture
182418	2000.5	Planning and Design of Landscapes	Fall	2000	Studio	200735	Studio	Landscape Architecture
276624	1997.5	Planning and Design of Landscapes	Fall	1997	Core Studio	200735	Studio	Landscape Architecture
259886	2015.5	Landscape Architecture III: Third Semester Core Studio	Fall	2015	Core Studio	200735	Studio	Landscape Architecture
271857	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
292909	2011.5	Landscape Architecture III: Third Semester Core Studio	Fall	2011	Core Studio	200735	Studio	Landscape Architecture
287639	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
301151	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
302758	1995.5	Planning and Design of Landscapes	Fall	1995	Core Studio	200735	Studio	Landscape Architecture
297271	1998.5	Planning and Design of Landscapes	Fall	1998	Core Studio	200735	Studio	Landscape Architecture
299127	2018.5	Landscape Architecture III: Third Semester Core Studio	Fall	2018	Core Studio	200735	Studio	Landscape Architecture
327231	2014.5	Landscape Architecture III: Third Semester Core Studio	Fall	2014	Core Studio	200735	Studio	Landscape Architecture
309875	2012.5	Landscape Architecture III: Third Semester Core Studio	Fall	2012	Core Studio	200735	Studio	Landscape Architecture
370352	2017.5	Landscape Architecture III: Third Semester Core Studio	Fall	2017	Core Studio	200735	Studio	Landscape Architecture
373276	1991.5	Planning and Design of Landscapes	Fall	1991	Core Studio	200735	Studio	Landscape Architecture
399711	2003.5	Third Semester Core: Planning and Design of Landscapes	Fall	2003	Core Studio	200735	Studio	Landscape Architecture
395412	2016.5	Landscape Architecture III: Third Semester Core Studio	Fall	2016	Core Studio	200735	Studio	Landscape Architecture
398667	2009.5	Third Semester Core: Planning and Design of Landscapes	Fall	2009	Core Studio	200735	Studio	Landscape Architecture
1073664	2019.5	Landscape Architecture III: Third Semester Core Studio	Fall	2019	Core Studio	200735	Studio	Landscape Architecture
38616	2002	Planning and Design of Landscapes	Spring	2002	Core Studio	200736	Studio	Landscape Architecture
52225	2014	Landscape Architecture IV	Spring	2014	Core Studio	200736	Studio	Landscape Architecture
71065	2010	Landscape Architecture IV	Spring	2010	Core Studio	200736	Studio	Landscape Architecture
74027	1995	Planning and Design of Landscapes	Spring	1995	Core Studio	200736	Studio	Landscape Architecture
80904	2000	Planning and Design of Landscapes	Spring	2000	Core Studio	200736	Studio	Landscape Architecture
89329	2009	Fourth Semester Core: Planning and Design of Landscapes	Spring	2009	Core Studio	200736	Studio	Landscape Architecture
99652	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
113175	2012	Landscape Architecture IV	Spring	2012	Core Studio	200736	Studio	Landscape Architecture
114791	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
160295	2003	Fourth Semester Core: Planning and Design of Landscapes	Spring	2003	Core Studio	200736	Studio	Landscape Architecture
121203	2011	Landscape Architecture IV	Spring	2011	Core Studio	200736	Studio	Landscape Architecture
162083	1999	Planning and Design of Landscapes	Spring	1999	Core Studio	200736	Studio	Landscape Architecture
163353	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
216018	2008	Fourth Semester Core: Planning and Design of Landscapes	Spring	2008	Core Studio	200736	Studio	Landscape Architecture
208052	2001	Planning and Design of Landscapes	Spring	2001	Core Studio	200736	Studio	Landscape Architecture
206726	1996	Planning and Design of Landscapes	Spring	1996	Core Studio	200736	Studio	Landscape Architecture
187213	1991	Planning and Design of Landscapes	Spring	1991	Core Studio	200736	Studio	Landscape Architecture
188659	2007	Fourth Semester Core: Planning and Design of Landscapes	Spring	2007	Core Studio	200736	Studio	Landscape Architecture
271734	2006	Fourth Semester Core: Planning and Design of Landscapes	Spring	2006	Core Studio	200736	Studio	Landscape Architecture
249970	2004	Fourth Semester Core: Planning and Design of Landscapes	Spring	2004	Core Studio	200736	Studio	Landscape Architecture
268937	2016	Landscape Architecture IV	Spring	2016	Core Studio	200736	Studio	Landscape Architecture
247690	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
279718	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
282147	2015	Landscape Architecture IV	Spring	2015	Core Studio	200736	Studio	Landscape Architecture
289424	1998	Planning and Design of Landscapes	Spring	1998	Core Studio	200736	Studio	Landscape Architecture
300770	1997	Planning and Design of Landscapes	Spring	1997	Core Studio	200736	Studio	Landscape Architecture
290089	1994	Planning and Design of Landscapes	Spring	1994	Core Studio	200736	Studio	Landscape Architecture
305456	2005	Fourth Semester Core: Planning and Design of Landscapes	Spring	2005	Core Studio	200736	Studio	Landscape Architecture
328236	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
371955	2019	Landscape Architecture IV	Spring	2019	Core Studio	200736	Studio	Landscape Architecture
358072	2018	Landscape Architecture IV	Spring	2018	Core Studio	200736	Studio	Landscape Architecture
371111	2017	Landscape Architecture IV	Spring	2017	Core Studio	200736	Studio	Landscape Architecture
377005	1993	Planning and Design of Landscapes	Spring	1993	Core Studio	200736	Studio	Landscape Architecture
379440	2013	Landscape Architecture IV	Spring	2013	Core Studio	200736	Studio	Landscape Architecture
89865	2010.5	Elements of Urban Design	Fall	2010	Core Studio	200737	Studio	Urban Planning and Design
97571	2016.5	Elements of Urban Design	Fall	2016	Core Studio	200737	Studio	Urban Planning and Design
150262	2001.5	Elements of Urban Design and Planning	Fall	2001	Core Studio	200737	Studio	Urban Planning and Design
126013	1996.5	Elements of Urban Design	Fall	1996	Core Studio	200737	Studio	Urban Planning and Design
134017	2000.5	Elements of Urban Design and Planning	Fall	2000	Core Studio	200737	Studio	Urban Planning and Design
166974	2003.5	Elements of Urban Design and Planning	Fall	2003	Core Studio	200737	Studio	Urban Planning and Design
224890	2002.5	Elements of Urban Design and Planning	Fall	2002	Core Studio	200737	Studio	Urban Planning and Design
208224	2013.5	Elements of Urban Design	Fall	2013	Core Studio	200737	Studio	Urban Planning and Design
232963	2004.5	Elements of Urban Design and Planning	Fall	2004	Core Studio	200737	Studio	Urban Planning and Design
223638	1990.5	Elements of Urban Design	Fall	1990	Core Studio	200737	Studio	Urban Planning and Design
239641	2008.5	Elements of Urban Design	Fall	2008	Core Studio	200737	Studio	Urban Planning and Design
239374	2012.5	Elements of Urban Design	Fall	2012	Core Studio	200737	Studio	Urban Planning and Design
232218	2005.5	Elements of Urban Design and Planning	Fall	2005	Core Studio	200737	Studio	Urban Planning and Design
178083	1997.5	Elements of Urban Design	Fall	1997	Core Studio	200737	Studio	Urban Planning and Design
272790	2015.5	Elements of Urban Design	Fall	2015	Core Studio	200737	Studio	Urban Planning and Design
255777	1998.5	Elements of Urban Design and Planning	Fall	1998	Core Studio	200737	Studio	Urban Planning and Design
298212	2017.5	Elements of Urban Design	Fall	2017	Core Studio	200737	Studio	Urban Planning and Design
278532	1993.5	Elements of Urban Design	Fall	1993	Core Studio	200737	Studio	Urban Planning and Design
281709	1995.5	Elements of Urban Design	Fall	1995	Core Studio	200737	Studio	Urban Planning and Design
285024	2006.5	Elements of Urban Design	Fall	2006	Core Studio	200737	Studio	Urban Planning and Design
287618	1999.5	Elements of Urban Design and Planning	Fall	1999	Core Studio	200737	Studio	Urban Planning and Design
295051	1992.5	Elements of Urban Design	Fall	1992	Core Studio	200737	Studio	Urban Planning and Design
279060	2009.5	Elements of Urban Design	Fall	2009	Core Studio	200737	Studio	Urban Planning and Design
306020	2007.5	Elements of Urban Design	Fall	2007	Core Studio	200737	Studio	Urban Planning and Design
309587	2014.5	Elements of Urban Design	Fall	2014	Core Studio	200737	Studio	Urban Planning and Design
332623	1994.5	Elements of Urban Design	Fall	1994	Core Studio	200737	Studio	Urban Planning and Design
338839	2011.5	Elements of Urban Design	Fall	2011	Core Studio	200737	Studio	Urban Planning and Design
369550	2018.5	Elements of Urban Design	Fall	2018	Core Studio	200737	Studio	Urban Planning and Design
1073673	2019.5	Elements of Urban Design	Fall	2019	Core Studio	200737	Studio	Urban Planning and Design
151358	2017.5	Collaborative Design Engineering Studio I (with SEAS)	Fall	2017	Core Studio	203771	Studio	Architecture
289428	2018.5	Collaborative Design Engineering Studio I (with SEAS)	Fall	2018	Core Studio	203771	Studio	Architecture
362491	2016.5	Collaborative Design Engineering Studio I (with SEAS)	Fall	2016	Core Studio	203771	Studio	Architecture
1073674	2019.5	Collaborative Design Engineering Studio I (with SEAS)	Fall	2019	Core Studio	203771	Studio	Architecture
272192	2019	Collaborative Design Engineering Studio II	Spring	2019	Core Studio	203772	Studio	Architecture
277360	2018	Collaborative Design Engineering Studio II	Spring	2018	Core Studio	203772	Studio	Architecture
393650	2017	Collaborative Design Engineering Studio II	Spring	2017	Core Studio	203772	Studio	Architecture
37830	1995.5	DO NOT PRINT	Fall	1995	Studio	200738	Studio	Architecture
42112	1997	DO NOT PRINT	Spring	1997	Studio	200738	Studio	Architecture
44634	1997	DO NOT PRINT	Spring	1997	Studio	200738	Studio	Architecture
39430	2000	DO NOT PRINT	Spring	2000	Studio	200738	Studio	Architecture
37449	1993	DO NOT PRINT	Spring	1993	Studio	200738	Studio	Architecture
39051	1994.5	DO NOT PRINT	Fall	1994	Studio	200738	Studio	Architecture
43214	2001	DO NOT PRINT	Spring	2001	Studio	200738	Studio	Architecture
42792	2000	DO NOT PRINT	Spring	2000	Studio	200738	Studio	Architecture
51981	1995.5	DO NOT PRINT	Fall	1995	Studio	200738	Studio	Architecture
57698	1993	DO NOT PRINT	Spring	1993	Studio	200738	Studio	Architecture
69615	1994.5	DO NOT PRINT	Fall	1994	Studio	200738	Studio	Architecture
56299	1996.5	DO NOT PRINT	Fall	1996	Studio	200738	Studio	Architecture
68596	1999	DO NOT PRINT	Spring	1999	Studio	200738	Studio	Architecture
45909	1996.5	DO NOT PRINT	Fall	1996	Studio	200738	Studio	Architecture
49264	1997.5	DO NOT PRINT	Fall	1997	Studio	200738	Studio	Architecture
53006	1996.5	DO NOT PRINT	Fall	1996	Studio	200738	Studio	Architecture
63942	1990	Untitled 3	Spring	1990	Studio	200738	Studio	Architecture
62860	1996.5	DO NOT PRINT	Fall	1996	Studio	200738	Studio	Architecture
75864	1995.5	DO NOT PRINT	Fall	1995	Studio	200738	Studio	Architecture
75882	1999.5	DO NOT PRINT	Fall	1999	Studio	200738	Studio	Architecture
82852	1998	DO NOT PRINT	Spring	1998	Studio	200738	Studio	Architecture
78794	1993.5	DO NOT PRINT	Fall	1993	Studio	200738	Studio	Architecture
82431	1996	DO NOT PRINT	Spring	1996	Studio	200738	Studio	Architecture
91323	1995.5	DO NOT PRINT	Fall	1995	Studio	200738	Studio	Architecture
74261	1999	DO NOT PRINT	Spring	1999	Studio	200738	Studio	Architecture
80214	2001	DO NOT PRINT	Spring	2001	Studio	200738	Studio	Architecture
72061	1997.5	DO NOT PRINT	Fall	1997	Studio	200738	Studio	Architecture
76837	2000	DO NOT PRINT	Spring	2000	Studio	200738	Studio	Architecture
81565	1997.5	DO NOT PRINT	Fall	1997	Studio	200738	Studio	Architecture
83387	2001	DO NOT PRINT	Spring	2001	Studio	200738	Studio	Architecture
